area_sqft,bedroom_num,bathroom_num,balcony_num,property_type_code,facing_code,age_years,price_per_sqft,total_rooms,room_bath_ratio,price
3111.98004,3.0,3.0,3.0,0.0,1.0,3.0,0.15906271686755422,6.0,1.0,495.0
1320.0,3.0,2.0,3.0,0.0,3.0,5.0,0.08333333333333333,5.0,1.5,110.0
915.0,3.0,3.0,3.0,0.0,4.0,5.0,0.1092896174863388,6.0,1.0,100.0
750.0,2.0,2.0,1.0,0.0,3.0,3.0,0.04666666666666667,4.0,1.0,35.0
550.0,2.0,2.0,1.0,0.0,3.0,1.0,0.05454545454545454,4.0,1.0,30.0
1000.0,3.0,3.0,3.0,0.0,1.0,1.0,0.075,6.0,1.0,75.0
2500.0,4.0,4.0,3.0,0.0,2.0,3.0,0.082,8.0,1.0,205.0
1225.0,2.0,2.0,3.0,0.0,3.0,1.0,0.08979591836734693,4.0,1.0,110.0
499.9878,1.0,1.0,1.0,0.0,3.0,3.0,0.09000219605358371,2.0,1.0,45.0
2786.0461199999995,4.0,6.0,2.0,0.0,3.0,1.0,0.04666110839543461,10.0,0.6666666666666666,130.0
2997.02052,4.0,4.0,1.0,1.0,3.0,3.0,0.2001988294694759,8.0,1.0,600.0
250.04772,3.0,3.0,3.0,1.0,3.0,5.0,0.7398587757568835,6.0,1.0,185.0
302.03784,1.0,1.0,1.0,0.0,4.0,3.0,0.06952771215686088,2.0,1.0,21.0
1616.0,3.0,4.0,2.0,0.0,3.0,3.0,0.07735148514851485,7.0,0.75,125.0
2100.0,4.0,5.0,3.0,0.0,1.0,3.0,0.06666666666666667,9.0,0.8,140.0
750.03552,3.0,2.0,2.0,0.0,3.0,5.0,0.07999621137942907,5.0,1.5,60.0
554.1307199999999,2.0,2.0,2.0,0.0,3.0,1.0,0.4692033677540925,4.0,1.0,260.0
1243.9954799999998,4.0,2.0,3.0,0.0,3.0,15.0,0.07234752975147467,6.0,2.0,90.0
59.95548,8.0,8.0,3.0,1.0,8.0,3.0,3.085622865499534,16.0,1.0,185.0
5400.08352,4.0,4.0,3.0,1.0,2.0,1.0,0.12036850867076959,8.0,1.0,650.0
1249.65,3.0,4.0,3.0,0.0,3.0,5.0,0.3096867122794382,7.0,0.75,387.0
1000.0,2.0,2.0,1.0,0.0,2.0,7.5,0.055,4.0,1.0,55.0
2000.0,3.0,3.0,3.0,0.0,2.0,7.5,0.1175,6.0,1.0,235.0
1535.0,4.0,6.0,3.0,0.0,8.0,3.0,0.09771986970684039,10.0,0.6666666666666666,150.0
1668.0,3.0,4.0,3.0,0.0,8.0,7.5,0.05275779376498801,7.0,0.75,88.0
1440.00792,18.0,18.0,3.0,1.0,6.0,3.0,0.3819423437615537,36.0,1.0,550.0
159.95304,2.0,3.0,3.0,1.0,3.0,5.0,0.7814793641933908,5.0,0.6666666666666666,125.0
2160.01188,3.0,3.0,1.0,1.0,2.0,7.5,0.3217574895930665,6.0,1.0,695.0
1150.02576,2.0,2.0,2.0,0.0,2.0,5.0,0.1391273183306781,4.0,1.0,160.0
1351.9583999999998,2.0,2.0,3.0,0.0,3.0,1.0,0.05177674105948823,4.0,1.0,70.0
3555.99504,6.0,4.0,2.0,0.0,3.0,7.5,0.06467950528974867,10.0,1.5,230.0
1750.01112,3.0,2.0,3.0,0.0,4.0,15.0,0.08514231612425412,5.0,1.5,149.0
1157.99112,2.0,2.0,2.0,0.0,3.0,3.0,0.11399051142982859,4.0,1.0,132.0
3078.07344,3.0,2.0,3.0,1.0,3.0,15.0,0.16568805453842583,5.0,1.5,510.0
950.03064,2.0,2.0,2.0,0.0,3.0,5.0,0.08420781039230482,4.0,1.0,80.0
1619.982,5.0,3.0,1.0,1.0,3.0,15.0,0.06790198903444607,8.0,1.6666666666666667,110.0
3240.07164,8.0,5.0,3.0,1.0,3.0,15.0,0.27777163593827203,13.0,1.6,900.0
1450.0,3.0,3.0,3.0,0.0,2.0,15.0,0.09448275862068965,6.0,1.0,137.0
556.0,2.0,2.0,2.0,0.0,3.0,3.0,0.06294964028776978,4.0,1.0,35.0
1150.0,2.0,2.0,2.0,0.0,3.0,3.0,0.06521739130434782,4.0,1.0,75.0
1298.03076,3.0,2.0,2.0,0.0,1.0,1.0,0.06086142365378151,5.0,1.5,79.0
554.0230799999999,2.0,2.0,2.0,0.0,1.0,3.0,0.0577593265609079,4.0,1.0,32.0
5350.030919999999,4.0,4.0,3.0,0.0,2.0,1.0,0.14018610569076861,8.0,1.0,750.0
2000.0,3.0,3.0,3.0,0.0,5.0,3.0,0.0685,6.0,1.0,137.0
2425.02156,4.0,4.0,3.0,1.0,1.0,7.5,0.06597879484419923,8.0,1.0,160.0
1733.97276,4.0,4.0,3.0,0.0,3.0,3.0,0.04325327463621747,8.0,1.0,75.0
1811.043,3.0,3.0,3.0,0.0,5.0,3.0,0.0855860407511031,6.0,1.0,155.0
3078.07344,7.0,7.0,3.0,1.0,7.0,7.5,0.18355637414551096,14.0,1.0,565.0
1970.02728,4.0,4.0,1.0,0.0,8.0,3.0,0.08629322127965659,8.0,1.0,170.0
822.04668,2.0,2.0,3.0,0.0,5.0,1.0,0.06812265211021835,4.0,1.0,56.0
1640.00304,2.0,2.0,2.0,0.0,3.0,1.0,0.07926814574685179,4.0,1.0,130.0
1350.02088,5.0,4.0,3.0,1.0,1.0,15.0,0.31925432145908733,9.0,1.25,431.0
534.9708,3.0,2.0,1.0,1.0,3.0,5.0,0.08411674057724271,5.0,1.5,45.0
330.02424,4.0,5.0,3.0,1.0,3.0,5.0,0.40906086171124884,9.0,0.8,135.0
1600.0,3.0,3.0,3.0,0.0,3.0,3.0,0.109375,6.0,1.0,175.0
2066.04216,3.0,3.0,3.0,0.0,1.0,3.0,0.06679437751647817,6.0,1.0,138.0
3500.02224,10.0,6.0,3.0,1.0,3.0,15.0,0.03857118347910841,16.0,1.6666666666666667,135.0
5400.08352,4.0,5.0,3.0,1.0,8.0,3.0,0.1259239783017282,9.0,0.8,680.0
1900.0,4.0,3.0,3.0,0.0,1.0,15.0,0.08368421052631579,7.0,1.3333333333333333,159.0
1559.05776,2.0,2.0,3.0,0.0,8.0,3.0,0.08530793624990521,4.0,1.0,133.0
2100.0564,3.0,3.0,3.0,0.0,2.0,1.0,0.10475909123202598,6.0,1.0,220.00000000000003
3850.06752,3.0,3.0,2.0,0.0,1.0,7.5,0.181814993208223,6.0,1.0,700.0
1888.97436,3.0,3.0,3.0,0.0,2.0,3.0,0.10058368394158616,6.0,1.0,190.0
734.96592,1.0,1.0,1.0,0.0,2.0,7.5,0.08163643832628321,2.0,1.0,60.0
1400.0,3.0,3.0,3.0,0.0,6.0,3.0,0.08571428571428572,6.0,1.0,120.0
500.95656,2.0,2.0,1.0,0.0,2.0,1.0,0.08583578584139111,4.0,1.0,43.0
1935.04428,5.0,4.0,3.0,1.0,4.0,7.5,0.3359096257993641,9.0,1.25,650.0
1770.03216,3.0,3.0,3.0,0.0,3.0,7.5,0.056496148634949096,6.0,1.0,100.0
4000.01004,4.0,4.0,3.0,1.0,2.0,7.5,0.19124951996370487,8.0,1.0,765.0
1150.02576,2.0,2.0,1.0,0.0,3.0,5.0,0.1347795896328444,4.0,1.0,155.0
4499.99784,4.0,4.0,3.0,1.0,3.0,7.5,0.3333334933334101,8.0,1.0,1500.0
1380.05244,2.0,2.0,2.0,0.0,3.0,3.0,0.11593762335581972,4.0,1.0,160.0
468.0187199999999,2.0,2.0,2.0,0.0,3.0,3.0,0.05982666676238935,4.0,1.0,28.0
2350.0,4.0,4.0,3.0,0.0,6.0,3.0,0.09574468085106383,8.0,1.0,225.0
850.0330799999999,2.0,2.0,1.0,0.0,1.0,7.5,0.07529118749119741,4.0,1.0,64.0
1935.0,3.0,4.0,3.0,0.0,1.0,1.0,0.10335917312661498,7.0,0.75,200.0
1109.98368,2.0,2.0,3.0,0.0,3.0,1.0,0.09009141467737615,4.0,1.0,100.0
2150.00136,3.0,4.0,2.0,0.0,3.0,1.0,0.08837203712280442,7.0,0.75,190.0
2545.04016,3.0,3.0,3.0,0.0,3.0,7.5,0.06601074617227258,6.0,1.0,168.0
1805.01516,3.0,3.0,3.0,0.0,8.0,7.5,0.10526227380827095,6.0,1.0,190.0
1884.02292,3.0,3.0,2.0,0.0,3.0,5.0,0.13269477634592683,6.0,1.0,250.0
2093.0597999999995,4.0,3.0,3.0,0.0,3.0,0.0,0.05828787118265805,7.0,1.3333333333333333,122.0
3055.03848,4.0,5.0,3.0,0.0,2.0,3.0,0.06153768642547507,9.0,0.8,188.0
1119.9942,3.0,2.0,2.0,1.0,3.0,5.0,0.07589325016147404,5.0,1.5,85.0
2700.04176,9.0,9.0,3.0,1.0,2.0,1.0,0.2685143654963322,18.0,1.0,725.0
1022.58,3.0,3.0,3.0,0.0,3.0,3.0,0.1388644409239375,6.0,1.0,142.0
159.95304,6.0,6.0,3.0,1.0,8.0,5.0,2.1881422197414944,12.0,1.0,350.0
2249.99892,4.0,3.0,2.0,1.0,2.0,7.5,0.08444448497779723,7.0,1.3333333333333333,190.0
1625.0,3.0,3.0,3.0,0.0,3.0,5.0,0.1483076923076923,6.0,1.0,241.0
1450.0,3.0,4.0,3.0,0.0,4.0,3.0,0.05862068965517241,7.0,0.75,85.0
366.08364,1.0,1.0,1.0,0.0,7.0,3.0,0.05463232391373731,2.0,1.0,20.0
482.01192,2.0,2.0,1.0,0.0,2.0,3.0,0.1286275243981518,4.0,1.0,62.0
1819.97712,3.0,3.0,3.0,0.0,3.0,5.0,0.06593489482988665,6.0,1.0,120.0
849.0,2.0,2.0,3.0,0.0,3.0,3.0,0.11277974087161366,4.0,1.0,95.75
599.98536,1.0,1.0,1.0,0.0,3.0,3.0,0.041667683358140604,2.0,1.0,25.0
1900.06128,3.0,3.0,3.0,0.0,5.0,3.0,0.09473378669134293,6.0,1.0,180.0
1263.0,2.0,2.0,3.0,0.0,2.0,3.0,0.09105304829770387,4.0,1.0,115.0
2997.02052,4.0,4.0,3.0,0.0,3.0,7.5,0.2168820652585989,8.0,1.0,650.0
1578.0024,3.0,3.0,2.0,0.0,7.0,3.0,0.09822545263556,6.0,1.0,155.0
321.6,1.0,1.0,1.0,0.0,3.0,3.0,0.06840796019900497,2.0,1.0,22.0
1338.29,3.0,3.0,3.0,0.0,3.0,3.0,0.1255333298462964,6.0,1.0,168.0
1270.04436,2.0,2.0,1.0,0.0,6.0,3.0,0.09448488870105293,4.0,1.0,120.0
737.0,2.0,2.0,1.0,0.0,1.0,7.5,0.04748982360922659,4.0,1.0,35.0
750.03552,2.0,2.0,1.0,0.0,3.0,3.0,0.055997347965600346,4.0,1.0,42.0
844.9739999999999,2.0,2.0,2.0,0.0,3.0,3.0,0.06296051712833768,4.0,1.0,53.2
1538.0,3.0,3.0,3.0,0.0,5.0,3.0,0.12028608582574772,6.0,1.0,185.0
1600.0,3.0,3.0,3.0,0.0,8.0,3.0,0.09,6.0,1.0,144.0
2010.06936,4.0,4.0,2.0,0.0,8.0,3.0,0.08357920544592551,8.0,1.0,168.0
1300.0,3.0,4.0,3.0,0.0,3.0,7.5,0.08461538461538462,7.0,0.75,110.0
2010.06936,4.0,4.0,2.0,0.0,1.0,3.0,0.0875591676100172,8.0,1.0,176.0
1300.0,2.0,2.0,2.0,0.0,1.0,3.0,0.07076923076923076,4.0,1.0,92.0
4279.012919999999,4.0,6.0,3.0,0.0,3.0,3.0,0.19513846197968482,10.0,0.6666666666666666,835.0
2177.019,3.0,3.0,1.0,0.0,3.0,7.5,0.06338943298152198,6.0,1.0,138.0
2300.0,3.0,4.0,3.0,0.0,1.0,3.0,0.08695652173913043,7.0,0.75,200.0
602.0305199999999,2.0,2.0,2.0,0.0,3.0,5.0,0.06311972356484519,4.0,1.0,38.0
1600.0,3.0,3.0,3.0,0.0,5.0,15.0,0.11875,6.0,1.0,190.0
1558.0,3.0,3.0,3.0,0.0,6.0,3.0,0.0834403080872914,6.0,1.0,130.0
2549.9916,3.0,3.0,3.0,0.0,3.0,7.5,0.16078484336968013,6.0,1.0,410.0
2349.99648,3.0,3.0,3.0,0.0,3.0,7.5,0.07872352217310556,6.0,1.0,185.0
1282.9611599999998,2.0,3.0,3.0,0.0,3.0,3.0,0.07248855452490861,5.0,0.6666666666666666,93.0
1640.00304,4.0,4.0,3.0,0.0,3.0,15.0,0.0914632450925213,8.0,1.0,150.0
3655.35,4.0,6.0,3.0,0.0,3.0,3.0,0.14225723938884102,10.0,0.6666666666666666,520.0
1800.06372,16.0,16.0,3.0,1.0,5.0,3.0,0.2499911503132789,32.0,1.0,450.0
2125.02888,3.0,4.0,3.0,0.0,2.0,1.0,0.0776460035686668,7.0,0.75,165.0
2150.0,3.0,4.0,3.0,0.0,1.0,3.0,0.10465116279069768,7.0,0.75,225.0
1526.01228,3.0,3.0,3.0,0.0,3.0,7.5,0.044560585056366654,6.0,1.0,68.0
1750.0,3.0,3.0,3.0,0.0,2.0,3.0,0.08857142857142856,6.0,1.0,155.0
1549.04724,3.0,3.0,2.0,0.0,1.0,5.0,0.14202278298497856,6.0,1.0,220.00000000000003
299.99268,1.0,1.0,3.0,0.0,3.0,5.0,0.5000122002976872,2.0,1.0,150.0
3600.0198,5.0,6.0,3.0,1.0,2.0,3.0,0.26110967500789856,11.0,0.8333333333333334,940.0
3156.0,3.0,4.0,3.0,0.0,3.0,15.0,0.1346641318124208,7.0,0.75,425.0
1080.0,3.0,2.0,3.0,0.0,3.0,5.0,0.07407407407407407,5.0,1.5,80.0
3434.0389199999995,4.0,4.0,3.0,0.0,6.0,3.0,0.06406450396316418,8.0,1.0,220.00000000000003
1153.03968,2.0,2.0,2.0,0.0,8.0,3.0,0.05637273471802809,4.0,1.0,65.0
1760.0216399999997,3.0,4.0,3.0,0.0,3.0,5.0,0.1249984630870789,7.0,0.75,220.00000000000003
689.9723999999999,2.0,2.0,1.0,0.0,3.0,1.0,0.06811866677565655,4.0,1.0,47.0
3400.02468,4.0,4.0,3.0,0.0,5.0,3.0,0.09558754144102272,8.0,1.0,325.0
2700.0,4.0,4.0,3.0,0.0,8.0,7.5,0.06666666666666667,8.0,1.0,180.0
514.0,2.0,2.0,1.0,0.0,6.0,3.0,0.11673151750972763,4.0,1.0,60.0
645.0,3.0,2.0,2.0,0.0,3.0,0.0,0.07596899224806201,5.0,1.5,49.0
1300.0,2.0,2.0,1.0,0.0,3.0,1.0,0.06307692307692307,4.0,1.0,82.0
366.48,1.0,1.0,2.0,0.0,2.0,3.0,0.10096048897620606,2.0,1.0,37.0
1600.0,3.0,4.0,3.0,0.0,2.0,7.5,0.145,7.0,0.75,232.0
3240.07164,6.0,6.0,3.0,1.0,2.0,7.5,0.3086351510425245,12.0,1.0,1000.0
900.0,2.0,2.0,1.0,1.0,3.0,15.0,0.08888888888888889,4.0,1.0,80.0
500.0,2.0,2.0,2.0,0.0,3.0,3.0,0.056,4.0,1.0,28.0
4518.08136,12.0,4.0,3.0,1.0,1.0,15.0,0.17706631117417504,16.0,3.0,800.0
2039.99328,3.0,3.0,3.0,0.0,3.0,5.0,0.14019654025526987,6.0,1.0,286.0
1700.0,3.0,3.0,3.0,0.0,8.0,3.0,0.08411764705882353,6.0,1.0,143.0
694.0,2.0,2.0,3.0,0.0,3.0,1.0,0.18011527377521613,4.0,1.0,125.0
2500.04664,5.0,5.0,1.0,1.0,3.0,3.0,0.17999664198264717,10.0,1.0,450.0
1300.0,2.0,2.0,3.0,0.0,2.0,3.0,0.06153846153846154,4.0,1.0,80.0
2225.0,3.0,4.0,3.0,0.0,2.0,3.0,0.08404494382022472,7.0,0.75,187.0
602.99928,4.0,4.0,3.0,1.0,3.0,7.5,0.15257066310261597,8.0,1.0,92.0
1675.0,3.0,3.0,3.0,0.0,2.0,3.0,0.05850746268656717,6.0,1.0,98.0
1022.58,3.0,3.0,3.0,0.0,7.0,3.0,0.14668778970838467,6.0,1.0,150.0
1500.0,4.0,4.0,2.0,1.0,1.0,7.5,0.03,8.0,1.0,45.0
596.12,2.0,2.0,3.0,0.0,3.0,1.0,0.10065087566261827,4.0,1.0,60.0
2844.06408,4.0,4.0,3.0,1.0,1.0,5.0,0.12341494077728375,8.0,1.0,351.0
399.02148,1.0,1.0,1.0,0.0,3.0,1.0,0.07142472630796719,2.0,1.0,28.5
1525.0,3.0,3.0,3.0,0.0,2.0,3.0,0.05901639344262295,6.0,1.0,90.0
1299.9682799999998,2.0,3.0,2.0,0.0,2.0,15.0,0.0730787061973543,5.0,0.6666666666666666,95.0
1381.98996,3.0,3.0,3.0,0.0,3.0,5.0,0.41244872719625253,6.0,1.0,570.0
2811.98736,4.0,4.0,3.0,0.0,5.0,3.0,0.08179268629429401,8.0,1.0,230.0
567.04752,3.0,2.0,2.0,0.0,3.0,5.0,0.07406786648145468,5.0,1.5,42.0
1750.0,4.0,4.0,3.0,0.0,2.0,7.5,0.15142857142857144,8.0,1.0,265.0
296.97876,1.0,1.0,3.0,1.0,3.0,3.0,0.025254331319856004,2.0,1.0,7.5
600.0,1.0,1.0,2.0,0.0,3.0,5.0,0.14666666666666667,2.0,1.0,88.0
1385.0038799999998,2.0,2.0,3.0,0.0,4.0,5.0,0.10830294569283086,4.0,1.0,150.0
1077.0,3.0,2.0,2.0,0.0,4.0,7.5,0.055710306406685235,5.0,1.5,60.0
899.97804,3.0,3.0,2.0,1.0,1.0,7.5,0.2333390268055874,6.0,1.0,210.0
1186.0,3.0,4.0,3.0,0.0,8.0,3.0,0.10792580101180438,7.0,0.75,128.0
1700.0,3.0,3.0,3.0,0.0,3.0,3.0,0.07882352941176471,6.0,1.0,134.0
569.9538,2.0,2.0,1.0,0.0,3.0,3.0,0.04210867617691118,4.0,1.0,24.0
830.01204,2.0,2.0,1.0,0.0,3.0,3.0,0.06505929721212238,4.0,1.0,54.0
727.0,2.0,2.0,2.0,0.0,2.0,3.0,0.1031636863823934,4.0,1.0,75.0
2059.04556,3.0,3.0,3.0,0.0,3.0,0.0,0.0922757629510636,6.0,1.0,190.0
1300.0,3.0,3.0,3.0,0.0,2.0,3.0,0.13846153846153847,6.0,1.0,180.0
1199.97072,2.0,2.0,3.0,0.0,8.0,3.0,0.04458442119321045,4.0,1.0,53.5
7000.0444800000005,5.0,7.0,2.0,1.0,3.0,7.5,0.1428562351078089,12.0,0.7142857142857143,1000.0
1099.0,3.0,2.0,3.0,0.0,3.0,5.0,0.15468607825295724,5.0,1.5,170.0
1350.02088,2.0,2.0,3.0,0.0,3.0,3.0,0.048147403468307835,4.0,1.0,65.0
1800.06372,4.0,4.0,3.0,1.0,3.0,15.0,0.34998761043859045,8.0,1.0,630.0
1929.9852,3.0,3.0,3.0,0.0,8.0,3.0,0.059585949156501304,6.0,1.0,115.0
1244.9642399999998,2.0,2.0,3.0,0.0,3.0,5.0,0.06425887381311451,4.0,1.0,80.0
1250.0,3.0,3.0,3.0,0.0,3.0,3.0,0.1696,6.0,1.0,212.0
1770.03216,3.0,3.0,3.0,0.0,3.0,7.5,0.056496148634949096,6.0,1.0,100.0
1170.0467999999998,12.0,9.0,1.0,1.0,3.0,3.0,0.12820000020512,21.0,1.3333333333333333,150.0
2160.01188,3.0,3.0,2.0,1.0,7.0,7.5,0.3472203125105034,6.0,1.0,750.0
1800.06372,4.0,4.0,3.0,1.0,2.0,7.5,0.3055447392717853,8.0,1.0,550.0
4499.99784,5.0,6.0,3.0,1.0,3.0,3.0,0.2777779111111751,11.0,0.8333333333333334,1250.0
54917.49744,2.0,2.0,1.0,0.0,6.0,3.0,0.0006009013800392869,4.0,1.0,33.0
2646.00648,5.0,5.0,3.0,1.0,3.0,7.5,0.17573653107606904,10.0,1.0,465.00000000000006
489.00852,2.0,2.0,2.0,0.0,7.0,3.0,0.05674747752861239,4.0,1.0,27.75
1990.04832,3.0,3.0,3.0,0.0,3.0,5.0,0.05527503975380859,6.0,1.0,110.0
360.05580000000003,4.0,4.0,2.0,1.0,3.0,3.0,0.14581073266976952,8.0,1.0,52.5
1225.0,3.0,3.0,3.0,1.0,4.0,5.0,0.08571428571428572,6.0,1.0,105.0
2010.06936,4.0,4.0,2.0,0.0,7.0,3.0,0.09701157774973497,8.0,1.0,195.0
2039.99328,4.0,3.0,3.0,0.0,3.0,0.0,0.052451153172426136,7.0,1.3333333333333333,107.0
2000.0,3.0,4.0,3.0,0.0,5.0,3.0,0.31,7.0,0.75,620.0
530.98812,2.0,2.0,1.0,0.0,3.0,1.0,0.07909781484376713,4.0,1.0,42.0
3042.01404,9.0,9.0,3.0,1.0,2.0,3.0,0.26298366459873407,18.0,1.0,800.0
3617.99568,5.0,6.0,3.0,1.0,2.0,15.0,0.37313477389226735,11.0,0.8333333333333334,1350.0
3500.02224,4.0,4.0,2.0,0.0,3.0,5.0,0.11428498808624714,8.0,1.0,400.0
996.3,3.0,3.0,3.0,0.0,5.0,3.0,0.1726387634246713,6.0,1.0,172.0
1450.0,3.0,3.0,3.0,0.0,3.0,3.0,0.1103448275862069,6.0,1.0,160.0
1177.0,3.0,4.0,3.0,0.0,1.0,3.0,0.10620220900594732,7.0,0.75,125.0
1661.9616,3.0,3.0,3.0,0.0,3.0,5.0,0.11131424456497671,6.0,1.0,185.0
1326.01716,3.0,2.0,2.0,0.0,3.0,7.5,0.06862656287193146,5.0,1.5,91.0
2150.00136,3.0,4.0,3.0,0.0,1.0,3.0,0.08139529734995143,7.0,0.75,175.0
1825.0362,3.0,3.0,3.0,0.0,3.0,3.0,0.05040995899149836,6.0,1.0,92.0
1400.0,3.0,5.0,3.0,0.0,8.0,3.0,0.07071428571428572,8.0,0.6,99.0
1900.06128,3.0,4.0,3.0,0.0,2.0,5.0,0.17631010300888822,7.0,0.75,335.0
3844.03968,3.0,5.0,3.0,0.0,7.0,3.0,0.1599879426842961,8.0,0.6,615.0
1640.0,3.0,3.0,3.0,0.0,4.0,3.0,0.07621951219512195,6.0,1.0,125.0
1900.06128,4.0,3.0,2.0,0.0,3.0,3.0,0.04210390519615241,7.0,1.3333333333333333,80.0
1450.01844,3.0,4.0,3.0,0.0,7.0,3.0,0.08620580025175403,7.0,0.75,125.0
2475.07416,7.0,7.0,3.0,1.0,6.0,7.5,0.28281980851838395,14.0,1.0,700.0
540.0,8.0,5.0,3.0,1.0,3.0,15.0,0.2962962962962963,13.0,1.6,160.0
1209.9812399999998,2.0,2.0,3.0,0.0,8.0,3.0,0.05991828435290452,4.0,1.0,72.5
1022.0,3.0,3.0,3.0,0.0,1.0,3.0,0.13894324853228962,6.0,1.0,142.0
2649.98916,3.0,3.0,3.0,0.0,3.0,7.5,0.047170004272772195,6.0,1.0,125.0
668.9825999999999,1.0,1.0,3.0,0.0,3.0,5.0,0.08221439541177902,2.0,1.0,55.0
1450.01844,2.0,2.0,2.0,0.0,4.0,3.0,0.07586110422154355,4.0,1.0,110.0
2249.99892,3.0,3.0,3.0,0.0,3.0,7.5,0.11111116444447004,6.0,1.0,250.0
1449.04968,2.0,2.0,2.0,1.0,1.0,7.5,0.20358170190548608,4.0,1.0,295.0
1788.9767999999997,3.0,3.0,3.0,0.0,5.0,15.0,0.10005719470481676,6.0,1.0,179.0
2750.0,4.0,4.0,3.0,0.0,1.0,3.0,0.09563636363636363,8.0,1.0,263.0
1457.9837999999995,2.0,2.0,3.0,1.0,1.0,5.0,0.202334209749107,4.0,1.0,295.0
2228.04036,6.0,6.0,2.0,1.0,3.0,5.0,0.12342684851543713,12.0,1.0,275.0
1578.0024,3.0,3.0,2.0,0.0,6.0,3.0,0.10139401562380386,6.0,1.0,160.0
849.0,2.0,2.0,2.0,0.0,3.0,5.0,0.1413427561837456,4.0,1.0,120.0
602.0,2.0,2.0,2.0,0.0,3.0,5.0,0.06694352159468438,4.0,1.0,40.3
902.99196,2.0,2.0,1.0,0.0,3.0,5.0,0.1218172529465268,4.0,1.0,110.0
3000.0,4.0,5.0,3.0,0.0,6.0,3.0,0.11333333333333333,9.0,0.8,340.0
1102.98708,2.0,2.0,2.0,0.0,3.0,5.0,0.08159660401461818,4.0,1.0,90.0
1309.9788,2.0,2.0,3.0,0.0,3.0,5.0,0.050382494739609526,4.0,1.0,66.0
4890.0852,4.0,6.0,3.0,0.0,7.0,3.0,0.06134862435525663,10.0,0.6666666666666666,300.0
671.02776,1.0,2.0,2.0,0.0,3.0,5.0,0.14008362336604377,3.0,0.5,94.0
2600.0,4.0,4.0,3.0,0.0,1.0,3.0,0.08346153846153846,8.0,1.0,217.0
2150.00136,3.0,4.0,3.0,0.0,2.0,5.0,0.08837203712280442,7.0,0.75,190.0
1599.9609599999997,2.0,2.0,2.0,0.0,3.0,5.0,0.09677369407383432,4.0,1.0,115.0
1306.96488,2.0,2.0,2.0,0.0,8.0,3.0,0.07268749256674747,4.0,1.0,95.0
1508.0364,3.0,2.0,3.0,0.0,3.0,1.0,0.09615152525496069,5.0,1.5,145.0
2100.0,3.0,3.0,3.0,0.0,2.0,7.5,0.08333333333333333,6.0,1.0,175.0
1261.9713599999998,2.0,2.0,2.0,0.0,3.0,5.0,0.09905137625310294,4.0,1.0,125.0
3500.02224,4.0,5.0,3.0,0.0,2.0,1.0,0.1857131056401516,9.0,0.8,650.0
548.0,2.0,2.0,1.0,0.0,3.0,3.0,0.072992700729927,4.0,1.0,40.0
2125.02888,3.0,3.0,3.0,0.0,3.0,3.0,0.09411636796202036,6.0,1.0,200.0
505.04688,2.0,2.0,3.0,0.0,3.0,0.0,0.07920056847000025,4.0,1.0,40.0
1325.0,3.0,4.0,3.0,0.0,8.0,3.0,0.11320754716981132,7.0,0.75,150.0
1950.00624,3.0,3.0,3.0,0.0,2.0,1.0,0.09230739692402215,6.0,1.0,180.0
1494.0432,2.0,2.0,1.0,1.0,2.0,15.0,0.09370545644195562,4.0,1.0,140.0
1361.0001599999998,2.0,2.0,3.0,0.0,3.0,1.0,0.06429095496946893,4.0,1.0,87.5
1700.0,3.0,3.0,3.0,0.0,8.0,3.0,0.08823529411764706,6.0,1.0,150.0
1828.05012,3.0,3.0,3.0,0.0,5.0,5.0,0.15590382171797346,6.0,1.0,285.0
543.582,2.0,2.0,2.0,0.0,1.0,3.0,0.06714718294571932,4.0,1.0,36.5
361.8856799999999,1.0,2.0,2.0,0.0,3.0,1.0,0.08289910780664216,3.0,0.5,30.0
1415.03544,2.0,2.0,3.0,0.0,6.0,7.5,0.07208300026747033,4.0,1.0,102.0
1500.0,4.0,4.0,2.0,0.0,7.0,3.0,0.12666666666666668,8.0,1.0,190.0
1340.0,4.0,4.0,3.0,0.0,3.0,3.0,0.19402985074626866,8.0,1.0,260.0
1874.98116,3.0,3.0,3.0,0.0,3.0,1.0,0.050667175770448804,6.0,1.0,95.0
1845.0,3.0,3.0,3.0,0.0,5.0,3.0,0.09647696476964769,6.0,1.0,178.0
1578.0024,2.0,3.0,3.0,0.0,2.0,1.0,0.05513299599544335,5.0,0.6666666666666666,87.0
481.0,2.0,2.0,1.0,0.0,7.0,3.0,0.07276507276507277,4.0,1.0,35.0
2000.05884,3.0,3.0,3.0,0.0,2.0,3.0,0.09599717576308905,6.0,1.0,192.0
3806.04276,4.0,5.0,3.0,0.0,2.0,5.0,0.1576440512717729,9.0,0.8,600.0
1599.9609599999997,3.0,3.0,2.0,0.0,5.0,3.0,0.074376814794281,6.0,1.0,119.0
1900.0,3.0,3.0,3.0,0.0,3.0,1.0,0.08736842105263158,6.0,1.0,166.0
760.0,3.0,3.0,3.0,0.0,3.0,0.0,0.19078947368421054,6.0,1.0,145.0
763.0599599999999,3.0,2.0,2.0,0.0,3.0,5.0,0.08518334522492833,5.0,1.5,65.0
1557.0126,3.0,2.0,3.0,0.0,3.0,5.0,0.08670450065722012,5.0,1.5,135.0
1232.0,2.0,2.0,2.0,0.0,3.0,5.0,0.04626623376623377,4.0,1.0,57.0
